event_time,cycle_id,deployment_generation,model_name,model_version,prediction,actual_breakage,drift_score,latency_ms,segment
2026-03-09 22:41:33.934546+00,729,3,cnc_tool_breakage_classifier,3,1,1,0.274017,72.949,after_apply
2026-03-09 22:41:33.985608+00,730,3,cnc_tool_breakage_classifier,3,1,1,0.183857,76.9845,after_apply
2026-03-09 22:41:34.036552+00,731,3,cnc_tool_breakage_classifier,3,1,0,0.30416,80.8935,after_apply
2026-03-09 22:41:34.087557+00,732,3,cnc_tool_breakage_classifier,3,1,1,0.276793,70.4864,after_apply
2026-03-09 22:41:34.13857+00,733,3,cnc_tool_breakage_classifier,3,1,1,0.337464,70.9702,after_apply
2026-03-09 22:41:34.189494+00,734,3,cnc_tool_breakage_classifier,3,1,1,0.290313,73.3198,after_apply
2026-03-09 22:41:34.241161+00,735,3,cnc_tool_breakage_classifier,3,1,1,0.308665,71.8722,after_apply
2026-03-09 22:41:34.292525+00,736,3,cnc_tool_breakage_classifier,3,1,0,0.299795,72.6679,after_apply
2026-03-09 22:41:34.343559+00,737,3,cnc_tool_breakage_classifier,3,1,1,0.202422,73.1325,after_apply
2026-03-09 22:41:34.394515+00,738,3,cnc_tool_breakage_classifier,3,1,1,0.159209,76.1959,after_apply
2026-03-09 22:41:34.445538+00,739,3,cnc_tool_breakage_classifier,3,1,0,0.277287,76.3762,after_apply
2026-03-09 22:41:34.496557+00,740,3,cnc_tool_breakage_classifier,3,1,1,0.291334,79.8895,after_apply
2026-03-09 22:41:34.547548+00,741,3,cnc_tool_breakage_classifier,3,1,1,0.280508,77.4206,after_apply
2026-03-09 22:41:34.59853+00,742,3,cnc_tool_breakage_classifier,3,1,1,0.344186,77.5886,after_apply
2026-03-09 22:41:34.649554+00,743,3,cnc_tool_breakage_classifier,3,1,0,0.251707,75.6263,after_apply
2026-03-09 22:41:34.70055+00,744,3,cnc_tool_breakage_classifier,3,1,0,0.29018,77.1994,after_apply
2026-03-09 22:41:34.751509+00,745,3,cnc_tool_breakage_classifier,3,1,1,0.228984,76.8015,after_apply
2026-03-09 22:41:34.803273+00,746,3,cnc_tool_breakage_classifier,3,1,0,0.211626,77.1624,after_apply
2026-03-09 22:41:34.854504+00,747,3,cnc_tool_breakage_classifier,3,1,1,0.326501,76.6324,after_apply
2026-03-09 22:41:34.905491+00,748,3,cnc_tool_breakage_classifier,3,1,1,0.241365,74.3184,after_apply
2026-03-09 22:41:34.956655+00,749,3,cnc_tool_breakage_classifier,3,1,0,0.114037,77.0235,after_apply
2026-03-09 22:41:35.007533+00,750,3,cnc_tool_breakage_classifier,3,1,1,0.289318,63.2368,after_apply
2026-03-09 22:41:35.058703+00,751,3,cnc_tool_breakage_classifier,3,1,1,0.241144,32.0545,after_apply
2026-03-09 22:41:35.109599+00,752,3,cnc_tool_breakage_classifier,3,1,1,0.330815,3.1745,after_apply
2026-03-09 22:41:35.160608+00,753,3,cnc_tool_breakage_classifier,3,1,0,0.167222,5.8266,after_apply
2026-03-09 22:41:35.211492+00,754,3,cnc_tool_breakage_classifier,3,1,1,0.245662,22.4709,after_apply
2026-03-09 22:41:35.262588+00,755,3,cnc_tool_breakage_classifier,3,1,1,0.297616,11.0854,after_apply
2026-03-09 22:41:35.313502+00,756,3,cnc_tool_breakage_classifier,3,1,0,0.304705,17.804,after_apply
2026-03-09 22:41:35.364488+00,757,3,cnc_tool_breakage_classifier,3,1,0,0.273159,47.2879,after_apply
2026-03-09 22:41:35.415484+00,758,3,cnc_tool_breakage_classifier,3,1,1,0.330546,18.5804,after_apply
2026-03-09 22:41:35.466594+00,759,3,cnc_tool_breakage_classifier,3,1,1,0.295793,24.8008,after_apply
2026-03-09 22:41:35.517477+00,760,3,cnc_tool_breakage_classifier,3,1,1,0.281883,3.5429,after_apply
2026-03-09 22:41:35.568512+00,761,3,cnc_tool_breakage_classifier,3,1,0,0.183749,43.1801,after_apply
2026-03-09 22:41:35.619523+00,762,3,cnc_tool_breakage_classifier,3,1,1,0.285652,17.842,after_apply
2026-03-09 22:41:35.670533+00,763,3,cnc_tool_breakage_classifier,3,1,1,0.256439,4.6641,after_apply
2026-03-09 22:41:35.721575+00,764,3,cnc_tool_breakage_classifier,3,1,1,0.178297,17.0792,after_apply
2026-03-09 22:41:35.772539+00,765,3,cnc_tool_breakage_classifier,3,1,0,0.22737,3.3829,after_apply
2026-03-09 22:41:35.823567+00,766,3,cnc_tool_breakage_classifier,3,1,1,0.350839,3.8767,after_apply
2026-03-09 22:41:35.874641+00,767,3,cnc_tool_breakage_classifier,3,1,1,0.229684,8.0973,after_apply
2026-03-09 22:41:35.925505+00,768,3,cnc_tool_breakage_classifier,3,1,1,0.27919,4.7033,after_apply
2026-03-09 22:41:35.976548+00,769,3,cnc_tool_breakage_classifier,3,1,0,0.271648,37.0823,after_apply
2026-03-09 22:41:36.027525+00,770,3,cnc_tool_breakage_classifier,3,1,1,0.204415,48.2188,after_apply
2026-03-09 22:41:36.078583+00,771,3,cnc_tool_breakage_classifier,3,1,1,0.335068,7.6947,after_apply
2026-03-09 22:41:36.129612+00,772,3,cnc_tool_breakage_classifier,3,0,1,0.140067,13.079,after_apply
2026-03-09 22:41:36.180514+00,773,3,cnc_tool_breakage_classifier,3,1,1,0.218151,3.2306,after_apply
2026-03-09 22:41:36.231529+00,774,3,cnc_tool_breakage_classifier,3,1,0,0.251244,8.9123,after_apply
2026-03-09 22:41:36.282619+00,775,3,cnc_tool_breakage_classifier,3,1,1,0.143628,6.1547,after_apply
2026-03-09 22:41:36.334594+00,776,3,cnc_tool_breakage_classifier,3,1,1,0.253408,60.3583,after_apply
2026-03-09 22:41:36.385552+00,777,3,cnc_tool_breakage_classifier,3,1,1,0.229402,89.6219,after_apply
2026-03-09 22:41:36.43702+00,778,3,cnc_tool_breakage_classifier,3,1,0,0.181491,12.8858,after_apply
2026-03-09 22:41:36.488942+00,779,3,cnc_tool_breakage_classifier,3,1,1,0.293237,3.4856,after_apply
2026-03-09 22:41:36.539503+00,780,3,cnc_tool_breakage_classifier,3,1,0,0.288243,12.7702,after_apply
2026-03-09 22:41:36.590565+00,781,3,cnc_tool_breakage_classifier,3,1,0,0.197451,25.1122,after_apply
2026-03-09 22:41:36.641578+00,782,3,cnc_tool_breakage_classifier,3,1,0,0.410265,5.2942,after_apply
2026-03-09 22:41:36.692473+00,783,3,cnc_tool_breakage_classifier,3,1,1,0.298471,15.5585,after_apply
2026-03-09 22:41:36.744012+00,784,3,cnc_tool_breakage_classifier,3,1,1,0.430904,3.2008,after_apply
2026-03-09 22:41:36.795488+00,785,3,cnc_tool_breakage_classifier,3,1,1,0.16231,3.4771,after_apply
2026-03-09 22:41:36.846545+00,786,3,cnc_tool_breakage_classifier,3,1,1,0.312329,8.6502,after_apply
2026-03-09 22:41:36.897546+00,787,3,cnc_tool_breakage_classifier,3,1,1,0.19802,5.8759,after_apply
2026-03-09 22:41:36.94849+00,788,3,cnc_tool_breakage_classifier,3,1,1,0.226295,37.1206,after_apply
2026-03-09 22:41:36.999482+00,789,3,cnc_tool_breakage_classifier,3,1,1,0.26176,15.6555,after_apply
2026-03-09 22:41:37.050568+00,790,3,cnc_tool_breakage_classifier,3,1,1,0.179681,3.9681,after_apply
2026-03-09 22:41:37.10252+00,791,3,cnc_tool_breakage_classifier,3,1,1,0.153559,51.559,after_apply
2026-03-09 22:41:37.153609+00,792,3,cnc_tool_breakage_classifier,3,1,1,0.281408,8.6088,after_apply
2026-03-09 22:41:37.204522+00,793,3,cnc_tool_breakage_classifier,3,1,1,0.224052,21.9701,after_apply
2026-03-09 22:41:37.257888+00,794,3,cnc_tool_breakage_classifier,3,0,0,0.207753,15.8926,after_apply
2026-03-09 22:41:37.308543+00,795,3,cnc_tool_breakage_classifier,3,1,1,0.272078,3.3985,after_apply
2026-03-09 22:41:37.35968+00,796,3,cnc_tool_breakage_classifier,3,1,1,0.263031,37.5587,after_apply
2026-03-09 22:41:37.412103+00,797,3,cnc_tool_breakage_classifier,3,1,1,0.240585,11.884,after_apply
2026-03-09 22:41:37.467487+00,798,3,cnc_tool_breakage_classifier,3,1,1,0.184224,6.9642,after_apply
2026-03-09 22:41:37.521903+00,799,3,cnc_tool_breakage_classifier,3,1,1,0.187826,9.8903,after_apply
2026-03-09 22:41:37.573314+00,800,3,cnc_tool_breakage_classifier,3,1,1,0.19091,14.7891,after_apply
2026-03-09 22:41:37.629537+00,801,3,cnc_tool_breakage_classifier,3,1,1,0.277558,6.455,after_apply
2026-03-09 22:41:37.685544+00,802,3,cnc_tool_breakage_classifier,3,1,1,0.250921,19.1257,after_apply
2026-03-09 22:41:37.737771+00,803,3,cnc_tool_breakage_classifier,3,1,0,0.20635,79.8852,after_apply
2026-03-09 22:41:37.788541+00,804,3,cnc_tool_breakage_classifier,3,1,0,0.334147,77.0047,after_apply
2026-03-09 22:41:37.840466+00,805,3,cnc_tool_breakage_classifier,3,1,1,0.259665,74.9898,after_apply
2026-03-09 22:41:37.891559+00,806,3,cnc_tool_breakage_classifier,3,1,1,0.079675,75.659,after_apply
2026-03-09 22:41:37.942518+00,807,3,cnc_tool_breakage_classifier,3,1,0,0.331109,4.264,after_apply
2026-03-09 22:41:37.99352+00,808,3,cnc_tool_breakage_classifier,3,0,0,0.206955,3.604,after_apply
2026-03-09 22:41:38.044574+00,809,3,cnc_tool_breakage_classifier,3,1,0,0.242805,3.1255,after_apply
2026-03-09 22:41:38.095543+00,810,3,cnc_tool_breakage_classifier,3,1,0,0.174868,10.2018,after_apply
2026-03-09 22:41:38.147496+00,811,3,cnc_tool_breakage_classifier,3,1,0,0.189992,12.4268,after_apply
2026-03-09 22:41:38.201744+00,812,3,cnc_tool_breakage_classifier,3,1,1,0.28161,12.7045,after_apply
2026-03-09 22:41:38.253566+00,813,3,cnc_tool_breakage_classifier,3,1,1,0.240642,9.7203,after_apply
2026-03-09 22:41:38.304671+00,814,3,cnc_tool_breakage_classifier,3,1,0,0.238278,9.6417,after_apply
2026-03-09 22:41:38.357961+00,815,3,cnc_tool_breakage_classifier,3,1,1,0.239117,14.3556,after_apply
2026-03-09 22:41:38.408868+00,816,3,cnc_tool_breakage_classifier,3,1,1,0.32391,14.7166,after_apply
2026-03-09 22:41:38.459574+00,817,3,cnc_tool_breakage_classifier,3,1,1,0.201156,35.13,after_apply
2026-03-09 22:41:38.51285+00,818,3,cnc_tool_breakage_classifier,3,1,0,0.30789,2.9226,after_apply
2026-03-09 22:41:38.568565+00,819,3,cnc_tool_breakage_classifier,3,1,1,0.174757,12.9778,after_apply
2026-03-09 22:41:38.623699+00,820,3,cnc_tool_breakage_classifier,3,1,1,0.250611,10.0748,after_apply
2026-03-09 22:41:38.677482+00,821,3,cnc_tool_breakage_classifier,3,1,1,0.310313,4.2225,after_apply
2026-03-09 22:41:38.731934+00,822,3,cnc_tool_breakage_classifier,3,1,0,0.228037,14.9198,after_apply
2026-03-09 22:41:38.786232+00,823,3,cnc_tool_breakage_classifier,3,1,0,0.263532,9.9688,after_apply
2026-03-09 22:41:38.837562+00,824,3,cnc_tool_breakage_classifier,3,1,1,0.21785,18.5822,after_apply
2026-03-09 22:41:38.889768+00,825,3,cnc_tool_breakage_classifier,3,1,1,0.382548,7.8562,after_apply
2026-03-09 22:41:38.945523+00,826,3,cnc_tool_breakage_classifier,3,1,0,0.264083,34.5284,after_apply
2026-03-09 22:41:38.996707+00,827,3,cnc_tool_breakage_classifier,3,1,1,0.295705,27.115,after_apply
2026-03-09 22:41:39.052491+00,828,3,cnc_tool_breakage_classifier,3,1,1,0.217645,11.528,after_apply
2026-03-09 22:41:39.105733+00,829,3,cnc_tool_breakage_classifier,3,1,1,0.385197,9.7682,after_apply
2026-03-09 22:41:39.161524+00,830,3,cnc_tool_breakage_classifier,3,1,1,0.35491,12.051,after_apply
2026-03-09 22:41:39.216816+00,831,3,cnc_tool_breakage_classifier,3,1,1,0.293711,31.6094,after_apply
2026-03-09 22:41:39.270881+00,832,3,cnc_tool_breakage_classifier,3,1,1,0.328531,9.0187,after_apply
2026-03-09 22:41:39.325236+00,833,3,cnc_tool_breakage_classifier,3,0,1,0.295167,6.1619,after_apply
2026-03-09 22:41:39.376574+00,834,3,cnc_tool_breakage_classifier,3,1,1,0.26842,119.0334,after_apply
2026-03-09 22:41:39.427662+00,835,3,cnc_tool_breakage_classifier,3,1,1,0.367451,52.0588,after_apply
2026-03-09 22:41:39.478538+00,836,3,cnc_tool_breakage_classifier,3,1,1,0.270955,3.5847,after_apply
2026-03-09 22:41:39.529661+00,837,3,cnc_tool_breakage_classifier,3,1,1,0.223274,4.1003,after_apply
2026-03-09 22:41:39.581733+00,838,3,cnc_tool_breakage_classifier,3,1,1,0.394225,78.7231,after_apply
2026-03-09 22:41:39.632487+00,839,3,cnc_tool_breakage_classifier,3,1,1,0.356864,75.1539,after_apply
2026-03-09 22:41:39.683676+00,840,3,cnc_tool_breakage_classifier,3,1,0,0.27094,74.318,after_apply
2026-03-09 22:41:39.734495+00,841,3,cnc_tool_breakage_classifier,3,1,1,0.259035,37.1737,after_apply
2026-03-09 22:41:39.785693+00,842,3,cnc_tool_breakage_classifier,3,1,1,0.311469,4.5912,after_apply
2026-03-09 22:41:39.836672+00,843,3,cnc_tool_breakage_classifier,3,0,0,0.389308,9.7709,after_apply
2026-03-09 22:41:39.887554+00,844,3,cnc_tool_breakage_classifier,3,1,0,0.276499,10.6161,after_apply
2026-03-09 22:41:39.938604+00,845,3,cnc_tool_breakage_classifier,3,1,0,0.348549,5.3349,after_apply
2026-03-09 22:41:39.989296+00,846,3,cnc_tool_breakage_classifier,3,1,1,0.228723,8.0283,after_apply
2026-03-09 22:41:40.042755+00,847,3,cnc_tool_breakage_classifier,3,1,1,0.308307,11.8839,after_apply
2026-03-09 22:41:40.094782+00,848,3,cnc_tool_breakage_classifier,3,1,1,0.2187,3.3197,after_apply
2026-03-09 22:41:40.145897+00,849,3,cnc_tool_breakage_classifier,3,1,1,0.27959,8.3814,after_apply
2026-03-09 22:41:40.198721+00,850,3,cnc_tool_breakage_classifier,3,1,0,0.314707,5.6093,after_apply
2026-03-09 22:41:40.251211+00,851,3,cnc_tool_breakage_classifier,3,1,0,0.309819,12.5007,after_apply
2026-03-09 22:41:40.304377+00,852,3,cnc_tool_breakage_classifier,3,1,1,0.233597,8.789,after_apply
2026-03-09 22:41:40.355908+00,853,3,cnc_tool_breakage_classifier,3,0,1,0.298179,8.3304,after_apply
2026-03-09 22:41:40.40892+00,854,3,cnc_tool_breakage_classifier,3,0,0,0.167075,6.4933,after_apply
2026-03-09 22:41:40.459774+00,855,3,cnc_tool_breakage_classifier,3,1,0,0.292924,5.4186,after_apply
2026-03-09 22:41:40.512512+00,856,3,cnc_tool_breakage_classifier,3,1,1,0.199786,25.4002,after_apply
2026-03-09 22:41:40.565943+00,857,3,cnc_tool_breakage_classifier,3,1,1,0.211896,7.843,after_apply
2026-03-09 22:41:40.617846+00,858,3,cnc_tool_breakage_classifier,3,1,1,0.171635,12.8082,after_apply
2026-03-09 22:41:40.669536+00,859,3,cnc_tool_breakage_classifier,3,1,1,0.286752,10.029,after_apply
2026-03-09 22:41:40.72268+00,860,3,cnc_tool_breakage_classifier,3,1,1,0.213734,9.2394,after_apply
2026-03-09 22:41:40.774534+00,861,3,cnc_tool_breakage_classifier,3,0,1,0.340907,6.6488,after_apply
2026-03-09 22:41:40.83032+00,862,3,cnc_tool_breakage_classifier,3,1,1,0.267914,8.8573,after_apply
2026-03-09 22:41:40.882554+00,863,3,cnc_tool_breakage_classifier,3,1,1,0.270801,7.9379,after_apply
2026-03-09 22:41:40.934553+00,864,3,cnc_tool_breakage_classifier,3,1,1,0.33947,11.0878,after_apply
2026-03-09 22:41:40.987422+00,865,3,cnc_tool_breakage_classifier,3,1,1,0.208916,10.6471,after_apply
2026-03-09 22:41:41.04228+00,866,3,cnc_tool_breakage_classifier,3,1,1,0.243531,6.8618,after_apply
2026-03-09 22:41:41.094509+00,867,3,cnc_tool_breakage_classifier,3,1,1,0.307684,4.5124,after_apply
2026-03-09 22:41:41.145929+00,868,3,cnc_tool_breakage_classifier,3,1,1,0.225983,9.6625,after_apply
2026-03-09 22:41:41.197437+00,869,3,cnc_tool_breakage_classifier,3,1,0,0.231985,16.4179,after_apply
2026-03-09 22:41:41.249304+00,870,3,cnc_tool_breakage_classifier,3,1,1,0.279681,22.2859,after_apply
2026-03-09 22:41:41.301264+00,871,3,cnc_tool_breakage_classifier,3,1,1,0.236928,13.9686,after_apply
2026-03-09 22:41:41.353532+00,872,3,cnc_tool_breakage_classifier,3,1,1,0.193449,10.8884,after_apply
2026-03-09 22:41:41.40651+00,873,3,cnc_tool_breakage_classifier,3,1,0,0.236382,16.4353,after_apply
2026-03-09 22:41:41.457815+00,874,3,cnc_tool_breakage_classifier,3,0,1,0.457004,7.5942,after_apply
2026-03-09 22:41:41.509533+00,875,3,cnc_tool_breakage_classifier,3,1,1,0.18576,10.4507,after_apply
2026-03-09 22:41:41.562129+00,876,3,cnc_tool_breakage_classifier,3,1,0,0.225221,7.8764,after_apply
2026-03-09 22:41:41.613986+00,877,3,cnc_tool_breakage_classifier,3,1,1,0.267224,65.7934,after_apply
2026-03-09 22:41:41.66452+00,878,3,cnc_tool_breakage_classifier,3,1,0,0.398293,4.2713,after_apply
2026-03-09 22:41:41.716529+00,879,3,cnc_tool_breakage_classifier,3,1,1,0.177414,13.2917,after_apply
2026-03-09 22:41:41.768501+00,880,3,cnc_tool_breakage_classifier,3,1,1,0.168994,10.8019,after_apply
2026-03-09 22:41:41.822333+00,881,3,cnc_tool_breakage_classifier,3,0,1,0.294264,16.8742,after_apply
2026-03-09 22:41:41.875873+00,882,3,cnc_tool_breakage_classifier,3,1,1,0.361115,9.5417,after_apply
2026-03-09 22:41:41.928943+00,883,3,cnc_tool_breakage_classifier,3,1,0,0.235642,8.8694,after_apply
2026-03-09 22:41:41.981917+00,884,3,cnc_tool_breakage_classifier,3,1,1,0.322409,7.5337,after_apply
2026-03-09 22:41:42.034156+00,885,3,cnc_tool_breakage_classifier,3,1,0,0.19829,85.1313,after_apply
2026-03-09 22:41:42.085495+00,886,3,cnc_tool_breakage_classifier,3,1,1,0.263702,13.5148,after_apply
2026-03-09 22:41:42.136574+00,887,3,cnc_tool_breakage_classifier,3,1,1,0.238903,3.2052,after_apply
2026-03-09 22:41:42.192554+00,888,3,cnc_tool_breakage_classifier,3,1,1,0.308185,8.6505,after_apply
2026-03-09 22:41:42.244471+00,889,3,cnc_tool_breakage_classifier,3,0,0,0.243816,9.3559,after_apply
2026-03-09 22:41:42.300551+00,890,3,cnc_tool_breakage_classifier,3,1,1,0.229621,10.2102,after_apply
2026-03-09 22:41:42.354731+00,891,3,cnc_tool_breakage_classifier,3,1,1,0.369562,7.2588,after_apply
2026-03-09 22:41:42.409579+00,892,3,cnc_tool_breakage_classifier,3,1,1,0.308314,10.6623,after_apply
2026-03-09 22:41:42.461069+00,893,3,cnc_tool_breakage_classifier,3,1,0,0.144255,3.7908,after_apply
2026-03-09 22:41:42.516883+00,894,3,cnc_tool_breakage_classifier,3,1,1,0.304153,39.2,after_apply
2026-03-09 22:41:42.56842+00,895,3,cnc_tool_breakage_classifier,3,1,1,0.241304,5.9099,after_apply
2026-03-09 22:41:42.621945+00,896,3,cnc_tool_breakage_classifier,3,1,1,0.245803,17.1803,after_apply
2026-03-09 22:41:42.674749+00,897,3,cnc_tool_breakage_classifier,3,1,1,0.263117,19.3764,after_apply
2026-03-09 22:41:42.728368+00,898,3,cnc_tool_breakage_classifier,3,1,0,0.259781,2.999,after_apply
2026-03-09 22:41:42.780543+00,899,3,cnc_tool_breakage_classifier,3,1,1,0.180151,10.1227,after_apply
2026-03-09 22:41:42.833508+00,900,3,cnc_tool_breakage_classifier,3,0,0,0.274107,34.3467,after_apply
2026-03-09 22:41:42.885735+00,901,3,cnc_tool_breakage_classifier,3,1,1,0.282319,9.8727,after_apply
2026-03-09 22:41:42.938876+00,902,3,cnc_tool_breakage_classifier,3,1,1,0.292669,25.8198,after_apply
2026-03-09 22:41:42.993983+00,903,3,cnc_tool_breakage_classifier,3,1,1,0.358302,35.8409,after_apply
2026-03-09 22:41:43.046478+00,904,3,cnc_tool_breakage_classifier,3,1,0,0.16594,7.6912,after_apply
2026-03-09 22:41:43.097587+00,905,3,cnc_tool_breakage_classifier,3,1,1,0.342911,14.9834,after_apply
2026-03-09 22:41:43.149194+00,906,3,cnc_tool_breakage_classifier,3,1,0,0.174157,15.006,after_apply
2026-03-09 22:41:43.20083+00,907,3,cnc_tool_breakage_classifier,3,0,0,0.399138,6.0896,after_apply
2026-03-09 22:41:43.256228+00,908,3,cnc_tool_breakage_classifier,3,1,1,0.261178,36.192,after_apply
2026-03-09 22:41:43.309589+00,909,3,cnc_tool_breakage_classifier,3,1,1,0.321779,28.6897,after_apply
2026-03-09 22:41:43.363442+00,910,3,cnc_tool_breakage_classifier,3,1,1,0.225487,10.3196,after_apply
2026-03-09 22:41:43.414791+00,911,3,cnc_tool_breakage_classifier,3,1,1,0.301254,23.0385,after_apply
2026-03-09 22:41:43.46601+00,912,3,cnc_tool_breakage_classifier,3,0,1,0.336147,16.5983,after_apply
2026-03-09 22:41:43.517565+00,913,3,cnc_tool_breakage_classifier,3,1,1,0.26519,20.6335,after_apply
2026-03-09 22:41:43.568915+00,914,3,cnc_tool_breakage_classifier,3,0,1,0.313257,11.8771,after_apply
2026-03-09 22:41:43.624569+00,915,3,cnc_tool_breakage_classifier,3,1,1,0.417599,23.289,after_apply
2026-03-09 22:41:43.680546+00,916,3,cnc_tool_breakage_classifier,3,0,1,0.402368,49.1271,after_apply
2026-03-09 22:41:43.731516+00,917,3,cnc_tool_breakage_classifier,3,0,0,0.264865,6.487,after_apply
2026-03-09 22:41:43.787529+00,918,3,cnc_tool_breakage_classifier,3,1,1,0.196476,5.3412,after_apply
2026-03-09 22:41:43.840252+00,919,3,cnc_tool_breakage_classifier,3,1,0,0.265572,7.1102,after_apply
2026-03-09 22:41:43.896569+00,920,3,cnc_tool_breakage_classifier,3,1,1,0.288123,13.8288,after_apply
2026-03-09 22:41:43.950401+00,921,3,cnc_tool_breakage_classifier,3,1,0,0.175404,6.3423,after_apply
2026-03-09 22:41:44.003242+00,922,3,cnc_tool_breakage_classifier,3,1,1,0.186595,12.1943,after_apply
2026-03-09 22:41:44.054651+00,923,3,cnc_tool_breakage_classifier,3,1,0,0.239846,8.5992,after_apply
2026-03-09 22:41:44.105821+00,924,3,cnc_tool_breakage_classifier,3,1,1,0.160919,69.4191,after_apply
2026-03-09 22:41:44.15654+00,925,3,cnc_tool_breakage_classifier,3,1,0,0.207396,25.1294,after_apply
2026-03-09 22:41:44.207475+00,926,3,cnc_tool_breakage_classifier,3,1,1,0.282181,8.5508,after_apply
2026-03-09 22:41:44.263564+00,927,3,cnc_tool_breakage_classifier,3,1,1,0.313377,10.7002,after_apply
2026-03-09 22:41:44.314666+00,928,3,cnc_tool_breakage_classifier,3,1,1,0.247054,65.902,after_apply
2026-03-09 22:41:44.365511+00,929,3,cnc_tool_breakage_classifier,3,1,1,0.226398,34.353,after_apply
2026-03-09 22:41:44.417007+00,930,3,cnc_tool_breakage_classifier,3,1,1,0.311396,10.0534,after_apply
2026-03-09 22:41:44.471403+00,931,3,cnc_tool_breakage_classifier,3,0,0,0.206757,7.4358,after_apply
2026-03-09 22:41:44.527547+00,932,3,cnc_tool_breakage_classifier,3,1,1,0.165324,11.9408,after_apply
2026-03-09 22:41:44.583582+00,933,3,cnc_tool_breakage_classifier,3,1,1,0.238592,9.7965,after_apply
2026-03-09 22:41:44.635712+00,934,3,cnc_tool_breakage_classifier,3,1,1,0.330899,21.367,after_apply
2026-03-09 22:41:44.691383+00,935,3,cnc_tool_breakage_classifier,3,1,1,0.26634,6.7209,after_apply
2026-03-09 22:41:44.744698+00,936,3,cnc_tool_breakage_classifier,3,0,0,0.28851,11.0727,after_apply
2026-03-09 22:41:44.796022+00,937,3,cnc_tool_breakage_classifier,3,1,1,0.326397,19.1666,after_apply
2026-03-09 22:41:44.852516+00,938,3,cnc_tool_breakage_classifier,3,1,1,0.215273,8.1188,after_apply
2026-03-09 22:41:44.904041+00,939,3,cnc_tool_breakage_classifier,3,1,1,0.187539,8.1221,after_apply
2026-03-09 22:41:44.956743+00,940,3,cnc_tool_breakage_classifier,3,1,1,0.226527,7.2408,after_apply
2026-03-09 22:41:45.008465+00,941,3,cnc_tool_breakage_classifier,3,1,0,0.310973,6.8794,after_apply
2026-03-09 22:41:45.064537+00,942,3,cnc_tool_breakage_classifier,3,0,0,0.326878,8.5334,after_apply
2026-03-09 22:41:45.115644+00,943,3,cnc_tool_breakage_classifier,3,0,0,0.223924,165.1193,after_apply
2026-03-09 22:41:45.166564+00,944,3,cnc_tool_breakage_classifier,3,1,1,0.285984,86.6952,after_apply
2026-03-09 22:41:45.21753+00,945,3,cnc_tool_breakage_classifier,3,0,0,0.357195,3.1571,after_apply
2026-03-09 22:41:45.268516+00,946,3,cnc_tool_breakage_classifier,3,1,1,0.317031,19.4721,after_apply
2026-03-09 22:41:45.319483+00,947,3,cnc_tool_breakage_classifier,3,1,1,0.295337,15.6058,after_apply
2026-03-09 22:41:45.371667+00,948,3,cnc_tool_breakage_classifier,3,1,1,0.320762,13.4366,after_apply
2026-03-09 22:41:45.423429+00,949,3,cnc_tool_breakage_classifier,3,1,1,0.263906,25.6667,after_apply
2026-03-09 22:41:45.474519+00,950,3,cnc_tool_breakage_classifier,3,1,0,0.269867,10.1869,after_apply
2026-03-09 22:41:45.525932+00,951,3,cnc_tool_breakage_classifier,3,1,0,0.155628,5.4919,after_apply
2026-03-09 22:41:45.578439+00,952,3,cnc_tool_breakage_classifier,3,1,1,0.249106,12.4395,after_apply
2026-03-09 22:41:45.632187+00,953,3,cnc_tool_breakage_classifier,3,1,1,0.228463,13.515,after_apply
2026-03-09 22:41:45.686642+00,954,3,cnc_tool_breakage_classifier,3,1,1,0.1074,52.7654,after_apply
2026-03-09 22:41:45.737537+00,955,3,cnc_tool_breakage_classifier,3,0,0,0.272261,10.979,after_apply
2026-03-09 22:41:45.791052+00,956,3,cnc_tool_breakage_classifier,3,1,0,0.28117,5.5675,after_apply
2026-03-09 22:41:45.841611+00,957,3,cnc_tool_breakage_classifier,3,1,1,0.357123,5.964,after_apply
2026-03-09 22:41:45.896978+00,958,3,cnc_tool_breakage_classifier,3,1,1,0.198764,7.4951,after_apply
2026-03-09 22:41:45.952568+00,959,3,cnc_tool_breakage_classifier,3,1,1,0.184887,3.5872,after_apply
2026-03-09 22:41:46.00418+00,960,3,cnc_tool_breakage_classifier,3,1,1,0.217892,8.3056,after_apply
2026-03-09 22:41:46.060531+00,961,3,cnc_tool_breakage_classifier,3,1,0,0.223064,4.2763,after_apply
2026-03-09 22:41:46.113407+00,962,3,cnc_tool_breakage_classifier,3,1,1,0.314543,9.2752,after_apply
2026-03-09 22:41:46.167853+00,963,3,cnc_tool_breakage_classifier,3,1,1,0.174254,4.9502,after_apply
2026-03-09 22:41:46.221209+00,964,3,cnc_tool_breakage_classifier,3,1,1,0.382096,8.6724,after_apply
2026-03-09 22:41:46.275172+00,965,3,cnc_tool_breakage_classifier,3,1,1,0.243321,11.349,after_apply
2026-03-09 22:41:46.3292+00,966,3,cnc_tool_breakage_classifier,3,1,1,0.248737,9.6831,after_apply
2026-03-09 22:41:46.38312+00,967,3,cnc_tool_breakage_classifier,3,1,0,0.188635,6.8177,after_apply
2026-03-09 22:41:46.436885+00,968,3,cnc_tool_breakage_classifier,3,1,1,0.196442,8.5252,after_apply
2026-03-09 22:41:46.489492+00,969,3,cnc_tool_breakage_classifier,3,1,1,0.188407,15.0683,after_apply
