event_time,selection_reason,current_alarm_code,seconds_to_target_alarm,actual_breakage,spindle_speed_p1_rpm,spindle_speed_p2_rpm,feed_rate_p1_mm_min,feed_rate_p2_mm_min,spindle_motor_load_p1_pct,spindle_motor_load_p2_pct,servo_load_current_p1_pct,servo_load_current_p2_pct,cutting_time_p1_s,cutting_time_p2_s,temp_apc_p1_c,temp_apc_p2_c,split
2023-04-04 11:24:18+00:00,sampled_healthy,0.0,108366.0,0,4000.0,1.0,390.0,4000.0,1.0,9.0,2.0,1.0,3.376,0.224,43.0,38.0,train
2023-04-04 11:36:04+00:00,sampled_healthy,0.0,107660.0,0,5001.0,4000.0,100.0,15000.0,1.0,6.0,2.0,1.0,14.416,0.832,43.0,38.0,train
2023-04-04 11:48:21+00:00,sampled_healthy,0.0,106923.0,0,1601.0,4502.0,129.0,900.0,1.0,48.0,2.0,1.0,2.208,23.312,43.0,38.0,train
2023-04-04 12:00:18+00:00,sampled_healthy,0.0,106206.0,0,1602.0,2812.0,20000.0,833.0,2.0,19.0,2.0,2.0,2.0,4.352,43.0,39.0,train
2023-04-04 12:12:34+00:00,sampled_healthy,0.0,105470.0,0,2720.0,3053.0,181286.0,4000.0,1.0,16.0,2.0,1.0,0.048,0.608,44.0,39.0,train
2023-04-04 12:24:36+00:00,sampled_healthy,0.0,104748.0,0,4499.0,4002.0,360.0,4000.0,25.0,8.0,2.0,25.0,7.088,0.096,44.0,39.0,train
2023-04-04 12:37:50.500000+00:00,sampled_healthy,0.0,103953.5,0,34.0,200.0,20000.0,15000.0,1.0,1.0,4.0,1.0,0.368,0.8,44.0,39.0,train
2023-04-04 12:49:51.500000+00:00,sampled_healthy,0.0,103232.5,0,1046.0,498.0,20000.0,400.0,1.0,133.0,30.0,1.0,2.048,1.008,44.0,39.0,train
2023-04-04 13:01:36.500000+00:00,sampled_healthy,0.0,102527.5,0,3997.0,4000.0,200.0,4000.0,1.0,9.0,3.0,1.0,17.728,0.592,44.0,39.0,train
2023-04-04 13:13:40+00:00,sampled_healthy,0.0,101804.0,0,3999.0,4000.0,300.0,5357.0,1.0,16.0,1.0,1.0,34.688,0.656,44.0,39.0,train
2023-04-04 13:27:15+00:00,sampled_healthy,0.0,100989.0,0,420.0,2741.0,477.0,40000.0,1.0,61.0,1.0,1.0,0.736,0.704,44.0,39.0,train
2023-04-04 13:38:57.500000+00:00,sampled_healthy,0.0,100286.5,0,577.0,3000.0,143.0,923.0,1.0,85.0,1.0,1.0,2.624,19.152,44.0,40.0,train
2023-04-04 13:54:17+00:00,sampled_healthy,0.0,99367.0,0,12.0,4352.0,200.0,259.0,1.0,137.0,2.0,1.0,2.016,1.392,44.0,40.0,train
2023-04-04 14:10:51.500000+00:00,sampled_healthy,0.0,98372.5,0,3000.0,3999.0,90.0,280.0,1.0,17.0,2.0,1.0,6.48,0.752,44.0,39.0,train
2023-04-04 14:25:22+00:00,sampled_healthy,0.0,97502.0,0,1602.0,4943.0,200.0,15000.0,1.0,116.0,2.0,1.0,2.224,30.032,44.0,40.0,train
2023-04-04 14:38:46.500000+00:00,sampled_healthy,0.0,96697.5,0,101.0,3328.0,18683.0,40000.0,1.0,10.0,4.0,1.0,0.48,0.752,44.0,40.0,train
2023-04-04 14:50:58.500000+00:00,sampled_healthy,0.0,95965.5,0,4000.0,4000.0,300.0,4000.0,3.0,4.0,1.0,3.0,0.672,0.496,44.0,40.0,train
2023-04-04 15:05:00.500000+00:00,sampled_healthy,0.0,95123.5,0,2999.0,4000.0,300.0,280.0,1.0,17.0,27.0,1.0,2.576,0.384,44.0,40.0,train
2023-04-04 15:18:09.500000+00:00,sampled_healthy,0.0,94334.5,0,520.0,4178.0,5714.0,632.0,3.0,169.0,2.0,3.0,2.224,11.28,44.0,40.0,train
2023-04-04 15:29:58.500000+00:00,sampled_healthy,0.0,93625.5,0,191.0,4600.0,200.0,920.0,3.0,85.0,1.0,3.0,2.032,8.32,44.0,40.0,train
2023-04-04 15:41:56+00:00,sampled_healthy,0.0,92908.0,0,3500.0,4000.0,3500.0,4000.0,1.0,14.0,2.0,1.0,1.6,0.48,44.0,40.0,train
2023-04-04 15:54:00+00:00,sampled_healthy,0.0,92184.0,0,4500.0,4000.0,180.0,1144.0,4.0,14.0,2.0,4.0,0.304,0.288,44.0,40.0,train
2023-04-04 16:00:56+00:00,sampled_other_alarm,500.0,91768.0,0,2999.0,4000.0,90.0,4000.0,1.0,19.0,2.0,1.0,6.72,0.176,44.0,40.0,train
2023-04-04 16:01:08+00:00,sampled_other_alarm,500.0,91756.0,0,3500.0,4000.0,3500.0,4000.0,1.0,19.0,1.0,1.0,1.008,0.176,44.0,40.0,train
2023-04-04 16:01:20+00:00,sampled_other_alarm,500.0,91744.0,0,4004.0,4000.0,240.0,4000.0,1.0,19.0,2.0,1.0,0.112,0.176,44.0,40.0,train
2023-04-04 16:01:31+00:00,sampled_other_alarm,500.0,91733.0,0,4000.0,4000.0,8571.0,4000.0,1.0,19.0,1.0,1.0,0.688,0.176,44.0,40.0,train
2023-04-04 16:02:04+00:00,sampled_other_alarm,500.0,91700.0,0,4000.0,4000.0,500.0,4000.0,1.0,19.0,1.0,1.0,19.696,0.176,44.0,40.0,train
2023-04-04 16:02:16+00:00,sampled_other_alarm,500.0,91688.0,0,4000.0,4000.0,300.0,37143.0,1.0,19.0,2.0,1.0,3.152,0.752,44.0,40.0,train
2023-04-04 16:02:28+00:00,sampled_other_alarm,500.5,91676.0,0,4000.0,4000.0,300.0,4000.0,1.0,19.0,1.0,1.0,15.136,0.192,44.0,40.0,train
2023-04-04 16:02:39+00:00,sampled_other_alarm,500.5,91665.0,0,4000.0,4000.0,300.0,4000.0,1.0,19.0,1.0,1.0,25.488,0.192,44.0,40.0,train
2023-04-04 16:02:51+00:00,sampled_other_alarm,500.5,91653.0,0,4000.0,4000.0,300.0,4000.0,1.0,19.0,1.0,1.0,37.504,0.192,44.0,40.0,train
2023-04-04 16:03:03+00:00,sampled_other_alarm,500.5,91641.0,0,4000.0,4000.0,500.0,4000.0,1.0,19.0,1.0,1.0,5.072,0.192,44.0,40.0,train
2023-04-04 16:03:15+00:00,sampled_other_alarm,500.5,91629.0,0,3999.0,4000.0,8670.0,4000.0,1.0,19.0,3.0,1.0,14.32,0.192,44.0,40.0,train
2023-04-04 16:03:26+00:00,sampled_other_alarm,500.5,91618.0,0,4000.0,4000.0,500.0,4000.0,1.0,19.0,2.0,1.0,9.536,0.192,44.0,40.0,train
2023-04-04 16:03:38+00:00,sampled_other_alarm,500.5,91606.0,0,4500.0,4000.0,180.0,4000.0,1.0,19.0,2.0,1.0,5.264,0.192,44.0,40.0,train
2023-04-04 16:03:50+00:00,sampled_other_alarm,500.5,91594.0,0,5001.0,4000.0,100.0,4000.0,1.0,19.0,2.0,1.0,16.656,0.192,44.0,40.0,train
2023-04-04 16:04:02+00:00,sampled_other_alarm,500.5,91582.0,0,2999.0,4000.0,20000.0,4000.0,1.0,19.0,2.0,1.0,3.92,0.192,44.0,40.0,train
2023-04-04 16:04:13+00:00,sampled_other_alarm,500.5,91571.0,0,3978.0,4000.0,147.0,4000.0,1.0,19.0,1.0,1.0,8.592,0.192,44.0,40.0,train
2023-04-04 16:04:25+00:00,sampled_other_alarm,500.3333333333333,91559.0,0,2.0,1800.0,147.0,180.0,1.0,19.0,1.0,1.0,8.592,0.384,44.0,40.0,train
2023-04-04 16:14:01+00:00,sampled_healthy,0.0,90983.0,0,331.0,3001.0,20000.0,924.0,1.0,96.0,1.0,1.0,2.64,17.792,44.0,40.0,train
2023-04-04 16:26:29+00:00,sampled_healthy,0.0,90235.0,0,3893.0,4000.0,709.0,4000.0,1.0,20.0,3.0,1.0,15.872,0.608,44.0,40.0,train
2023-04-04 16:39:05+00:00,sampled_healthy,0.0,89479.0,0,3501.0,1722.0,3500.0,4000.0,1.0,28.0,2.0,1.0,0.752,0.336,44.0,40.0,train
2023-04-04 16:51:17.500000+00:00,sampled_healthy,0.0,88746.5,0,3999.0,4000.0,500.0,4000.0,4.0,5.0,2.0,4.0,6.64,0.128,44.0,40.0,train
2023-04-04 16:54:20+00:00,sampled_other_alarm,500.0,88564.0,0,5.0,4502.0,86.0,900.0,2.0,77.0,2.0,2.0,2.224,16.624,44.0,40.0,train
2023-04-04 16:54:31+00:00,sampled_other_alarm,500.0,88553.0,0,5.0,4503.0,86.0,901.0,1.0,31.0,2.0,1.0,2.224,26.784,44.0,40.0,train
2023-04-04 16:54:43+00:00,sampled_other_alarm,500.0,88541.0,0,5.0,5002.0,86.0,75.0,2.0,46.0,2.0,2.0,2.224,6.8,44.0,40.0,train
2023-04-04 16:54:55+00:00,sampled_other_alarm,500.0,88529.0,0,5.0,5003.0,86.0,75.0,2.0,45.0,2.0,2.0,2.224,18.832,44.0,40.0,train
2023-04-04 16:55:07+00:00,sampled_other_alarm,500.0,88517.0,0,5.0,5005.0,86.0,15000.0,1.0,74.0,2.0,1.0,2.224,30.0,44.0,40.0,train
2023-04-04 16:55:18+00:00,sampled_other_alarm,500.0,88506.0,0,5.0,3000.0,86.0,879.0,1.0,77.0,2.0,1.0,2.64,4.576,44.0,40.0,train
2023-04-04 16:55:30+00:00,sampled_other_alarm,500.0,88494.0,0,5.0,2999.0,86.0,753.0,2.0,108.0,2.0,2.0,2.64,16.56,44.0,40.0,train
2023-04-04 16:55:42+00:00,sampled_other_alarm,500.0,88482.0,0,5.0,3000.0,86.0,607.0,1.0,89.0,2.0,1.0,2.64,28.56,44.0,40.0,train
2023-04-04 16:55:54+00:00,sampled_other_alarm,500.0,88470.0,0,5.0,3999.0,200.0,4156.0,1.0,22.0,2.0,1.0,2.0,3.376,44.0,40.0,train
2023-04-04 16:56:05+00:00,sampled_other_alarm,500.0,88459.0,0,5.0,2.0,200.0,400.0,7.0,1.0,2.0,7.0,2.0,0.688,44.0,40.0,train
2023-04-04 16:56:17+00:00,sampled_other_alarm,500.0,88447.0,0,5.0,1002.0,200.0,15000.0,1.0,55.0,2.0,1.0,2.0,5.792,44.0,40.0,train
2023-04-04 17:03:42.500000+00:00,sampled_healthy,0.0,88001.5,0,1219.0,4003.0,17426.0,171.0,6.0,89.0,3.0,6.0,0.64,0.832,44.0,40.0,train
2023-04-04 17:16:00+00:00,sampled_healthy,0.0,87264.0,0,97.0,3999.0,200.0,240.0,4.0,1.0,1.0,4.0,2.016,0.608,44.0,40.0,train
2023-04-04 17:28:03+00:00,sampled_healthy,0.0,86541.0,0,3999.0,4002.0,160.0,4000.0,1.0,8.0,2.0,1.0,9.376,0.64,44.0,40.0,train
2023-04-04 17:39:53.500000+00:00,sampled_healthy,0.0,85830.5,0,4000.0,3999.0,300.0,280.0,2.0,11.0,2.0,2.0,22.192,0.48,44.0,40.0,train
2023-04-04 17:52:22+00:00,sampled_healthy,0.0,85082.0,0,100.0,101.0,161.0,2000.0,1.0,2.0,2.0,1.0,0.736,3.776,44.0,40.0,train
2023-04-04 18:04:24+00:00,sampled_healthy,0.0,84360.0,0,152.0,3001.0,20000.0,2824.0,1.0,71.0,1.0,1.0,2.64,14.8,44.0,40.0,train
2023-04-04 18:16:16+00:00,sampled_healthy,0.0,83648.0,0,227.0,4000.0,17449.0,4000.0,1.0,23.0,4.0,1.0,4.576,0.592,44.0,40.0,train
2023-04-04 18:29:58.500000+00:00,sampled_healthy,0.0,82825.5,0,4000.0,4000.0,20000.0,40000.0,1.0,14.0,1.0,1.0,22.176,0.752,44.0,40.0,train
2023-04-04 18:42:24.500000+00:00,sampled_healthy,0.0,82079.5,0,96.0,1800.0,12857.0,180.0,1.0,16.0,1.0,1.0,8.592,2.064,44.0,40.0,train
2023-04-04 18:55:12.500000+00:00,sampled_healthy,0.0,81311.5,0,1601.0,3000.0,157.0,899.0,1.0,78.0,2.0,1.0,2.656,3.568,44.0,40.0,train
2023-04-04 19:07:09+00:00,sampled_healthy,0.0,80595.0,0,1599.0,4000.0,160.0,23464.0,2.0,7.0,2.0,2.0,0.912,0.752,44.0,40.0,train
2023-04-04 19:19:15.500000+00:00,sampled_healthy,0.0,79868.5,0,3999.0,3998.0,300.0,4000.0,1.0,4.0,2.0,1.0,1.088,0.736,44.0,40.0,train
2023-04-04 19:34:14+00:00,sampled_healthy,0.0,78970.0,0,3999.0,4008.0,500.0,280.0,1.0,19.0,1.0,1.0,5.808,0.464,44.0,39.0,train
2023-04-04 19:46:41+00:00,sampled_healthy,0.0,78223.0,0,12.0,4003.0,20000.0,120.0,2.0,32.0,2.0,2.0,0.416,1.84,44.0,39.0,train
2023-04-04 19:58:57+00:00,sampled_healthy,0.0,77487.0,0,112.0,3001.0,20000.0,951.0,1.0,89.0,1.0,1.0,2.624,18.688,44.0,39.0,train
2023-04-04 20:10:58.500000+00:00,sampled_healthy,0.0,76765.5,0,3584.0,3999.0,891.0,280.0,1.0,19.0,3.0,1.0,16.816,0.016,44.0,39.0,train
2023-04-04 20:22:51.500000+00:00,sampled_healthy,0.0,76052.5,0,4000.0,4000.0,300.0,8564.0,1.0,29.0,3.0,1.0,21.712,0.992,44.0,39.0,train
2023-04-04 20:35:09.500000+00:00,sampled_healthy,0.0,75314.5,0,104.0,3.0,40000.0,40000.0,1.0,29.0,3.0,1.0,8.592,5.504,44.0,39.0,train
2023-04-04 20:47:47+00:00,sampled_healthy,0.0,74557.0,0,1373.0,482.0,200.0,7868.0,1.0,25.0,2.0,1.0,2.224,28.304,44.0,39.0,train
2023-04-04 20:59:36.500000+00:00,sampled_healthy,0.0,73847.5,0,96.0,2812.0,13140.0,838.0,1.0,15.0,2.0,1.0,2.032,16.08,44.0,39.0,train
2023-04-04 21:11:31+00:00,sampled_healthy,0.0,73133.0,0,4000.0,2092.0,7954.0,4000.0,40.0,10.0,2.0,40.0,0.576,0.432,44.0,39.0,train
2023-04-04 21:23:18+00:00,sampled_healthy,0.0,72426.0,0,5001.0,3998.0,100.0,280.0,1.0,11.0,2.0,1.0,16.064,0.608,44.0,39.0,train
2023-04-04 21:23:33+00:00,sampled_other_alarm,501.0,72411.0,0,3000.0,3998.0,300.0,280.0,1.0,11.0,2.0,1.0,0.704,0.608,44.0,39.0,train
2023-04-04 21:23:45+00:00,sampled_other_alarm,501.0,72399.0,0,204.0,3998.0,29643.0,280.0,1.0,11.0,3.0,1.0,8.608,0.608,44.0,39.0,train
2023-04-04 21:23:56+00:00,sampled_other_alarm,501.0,72388.0,0,106.0,1801.0,29643.0,180.0,1.0,11.0,3.0,1.0,8.608,2.064,44.0,39.0,train
2023-04-04 21:24:08+00:00,sampled_other_alarm,501.0,72376.0,0,94.0,498.0,29643.0,400.0,1.0,11.0,3.0,1.0,8.608,3.792,44.0,39.0,train
2023-04-04 21:24:20+00:00,sampled_other_alarm,501.0,72364.0,0,94.0,100.0,29643.0,40000.0,2.0,11.0,3.0,2.0,8.608,5.504,44.0,39.0,train
2023-04-04 21:24:32+00:00,sampled_other_alarm,501.0,72352.0,0,100.0,100.0,29643.0,189.0,1.0,2.0,1.0,1.0,0.368,2.528,44.0,39.0,train
2023-04-04 21:24:43+00:00,sampled_other_alarm,501.0,72341.0,0,1884.0,3183.0,359.0,8896.0,1.0,109.0,1.0,1.0,0.368,0.336,44.0,39.0,train
2023-04-04 21:24:55+00:00,sampled_other_alarm,501.0,72329.0,0,3841.0,3183.0,756.0,8896.0,1.0,109.0,2.0,1.0,3.152,0.336,44.0,39.0,train
2023-04-04 21:25:07+00:00,sampled_other_alarm,501.0,72317.0,0,1600.0,1003.0,200.0,15000.0,1.0,109.0,5.0,1.0,0.368,1.472,44.0,39.0,train
2023-04-04 21:25:18+00:00,sampled_other_alarm,500.5,72306.0,0,1600.0,3010.0,200.0,590.0,1.0,131.0,5.0,1.0,0.368,0.448,44.0,39.0,train
2023-04-04 21:37:15+00:00,sampled_healthy,0.0,71589.0,0,1603.0,3999.0,200.0,284634.0,3.0,2.0,2.0,3.0,1.264,28.64,44.0,39.0,train
2023-04-04 21:49:19+00:00,sampled_healthy,0.0,70865.0,0,3999.0,1893.0,160.0,4000.0,1.0,11.0,2.0,1.0,10.496,0.224,44.0,39.0,train
2023-04-04 22:01:01+00:00,sampled_healthy,0.0,70163.0,0,4000.0,3999.0,300.0,280.0,1.0,16.0,2.0,1.0,27.552,0.544,44.0,39.0,train
2023-04-04 22:13:04+00:00,sampled_healthy,0.0,69440.0,0,580.0,2673.0,11429.0,23557.0,1.0,29.0,1.0,1.0,0.816,5.536,44.0,39.0,train
2023-04-04 22:25:08+00:00,sampled_healthy,0.0,68716.0,0,1120.0,3001.0,200.0,867.0,1.0,83.0,7.0,1.0,2.64,26.96,43.0,39.0,train
2023-04-04 22:36:56+00:00,sampled_healthy,0.0,68008.0,0,1434.0,3999.0,163.0,40000.0,1.0,8.0,2.0,1.0,0.96,0.752,43.0,39.0,train
2023-04-04 22:49:02+00:00,sampled_healthy,0.0,67282.0,0,4000.0,3999.0,300.0,15000.0,1.0,3.0,1.0,1.0,25.52,0.72,43.0,39.0,train
2023-04-04 23:00:56+00:00,sampled_healthy,0.0,66568.0,0,101.0,100.0,4286.0,71.0,32.0,4.0,2.0,32.0,8.592,5.504,43.0,38.0,train
2023-04-04 23:12:58+00:00,sampled_healthy,0.0,65846.0,0,5.0,3001.0,20000.0,610.0,1.0,97.0,2.0,1.0,2.64,15.76,43.0,38.0,train
2023-04-04 23:25:02+00:00,sampled_healthy,0.0,65122.0,0,4001.0,4000.0,1000.0,4000.0,1.0,11.0,2.0,1.0,14.4,0.672,43.0,38.0,train
2023-04-04 23:37:16+00:00,sampled_healthy,0.0,64388.0,0,4000.0,1532.0,300.0,40000.0,1.0,8.0,2.0,1.0,8.624,0.976,43.0,39.0,train
2023-04-04 23:49:56.500000+00:00,sampled_healthy,0.0,63627.5,0,100.0,498.0,6871.0,400.0,1.0,17.0,1.0,1.0,8.592,0.656,43.0,38.0,train
2023-04-05 00:02:36.500000+00:00,sampled_healthy,0.0,62867.5,0,1383.0,2.0,200.0,15000.0,1.0,22.0,2.0,1.0,2.64,30.0,43.0,38.0,train
2023-04-05 00:14:52.500000+00:00,sampled_healthy,0.0,62131.5,0,674.0,4000.0,500.0,4000.0,1.0,22.0,2.0,1.0,2.112,0.48,43.0,38.0,train
2023-04-05 00:31:02.500000+00:00,sampled_healthy,0.0,61161.5,0,4000.0,3733.0,300.0,4000.0,44.0,28.0,2.0,44.0,5.68,0.48,43.0,38.0,train
2023-04-05 00:42:50.500000+00:00,sampled_healthy,0.0,60453.5,0,5001.0,3999.0,100.0,280.0,1.0,29.0,2.0,1.0,18.304,0.624,43.0,38.0,train
2023-04-05 00:59:58.500000+00:00,sampled_healthy,0.0,59425.5,0,1608.0,3120.0,200.0,15000.0,1.0,128.0,1.0,1.0,0.368,2.16,42.0,38.0,train
2023-04-05 01:12:48+00:00,sampled_healthy,0.0,58656.0,0,568.0,3001.0,1000.0,946.0,1.0,92.0,5.0,1.0,2.656,18.128,42.0,38.0,train
2023-04-05 01:24:33.500000+00:00,sampled_healthy,0.0,57950.5,0,3996.0,3999.0,994.0,4000.0,1.0,29.0,2.0,1.0,13.488,0.128,42.0,38.0,train
2023-04-05 01:36:27+00:00,sampled_healthy,0.0,57237.0,0,4000.0,4002.0,300.0,40000.0,28.0,13.0,1.0,28.0,8.848,0.064,43.0,38.0,train
2023-04-05 01:48:20+00:00,sampled_healthy,0.0,56524.0,0,107.0,498.0,402.0,400.0,1.0,12.0,1.0,1.0,8.608,1.456,43.0,38.0,train
2023-04-05 02:00:19+00:00,sampled_healthy,0.0,55805.0,0,703.0,3001.0,20000.0,14664.0,1.0,1.0,2.0,1.0,2.656,30.032,43.0,38.0,train
2023-04-05 02:12:08+00:00,sampled_healthy,0.0,55096.0,0,249.0,4000.0,500.0,4000.0,1.0,5.0,4.0,1.0,2.352,0.688,43.0,38.0,train
2023-04-05 02:23:56+00:00,sampled_healthy,0.0,54388.0,0,4000.0,3998.0,500.0,4000.0,1.0,6.0,1.0,1.0,20.576,0.272,43.0,38.0,train
2023-04-05 02:35:44+00:00,sampled_healthy,0.0,53680.0,0,3000.0,4008.0,1500.0,4279.0,10.0,18.0,1.0,10.0,0.192,0.048,43.0,38.0,train
2023-04-05 02:48:13.500000+00:00,sampled_healthy,0.0,52930.5,0,1602.0,484.0,7143.0,2808.0,47.0,10.0,3.0,47.0,2.224,28.272,42.0,38.0,train
2023-04-05 02:59:59+00:00,sampled_healthy,0.0,52225.0,0,1603.0,2811.0,20000.0,842.0,1.0,25.0,2.0,1.0,2.032,13.264,42.0,38.0,train
2023-04-05 03:11:56+00:00,sampled_healthy,0.0,51508.0,0,3998.0,3999.0,240.0,613.0,4.0,14.0,2.0,4.0,3.408,0.752,43.0,38.0,train
2023-04-05 03:23:59.500000+00:00,sampled_healthy,0.0,50784.5,0,4500.0,4000.0,180.0,4000.0,40.0,22.0,2.0,40.0,5.376,0.112,42.0,38.0,train
2023-04-05 03:37:00.500000+00:00,sampled_healthy,0.0,50003.5,0,598.0,199.0,500.0,15000.0,1.0,1.0,2.0,1.0,0.24,0.416,43.0,38.0,train
2023-04-05 03:48:49.500000+00:00,sampled_healthy,0.0,49294.5,0,1605.0,1802.0,18571.0,180.0,1.0,1.0,2.0,1.0,2.032,0.48,43.0,38.0,train
2023-04-05 04:01:22+00:00,sampled_healthy,0.0,48542.0,0,3998.0,4001.0,160.0,4000.0,1.0,4.0,2.0,1.0,9.008,0.288,43.0,38.0,train
2023-04-05 04:13:31+00:00,sampled_healthy,0.0,47813.0,0,4000.0,4000.0,500.0,12036.0,4.0,17.0,1.0,4.0,0.096,0.752,43.0,38.0,train
2023-04-05 04:25:20+00:00,sampled_healthy,0.0,47104.0,0,65.0,4000.0,40000.0,4000.0,8.0,22.0,1.0,8.0,8.608,0.208,43.0,38.0,train
2023-04-05 04:38:48+00:00,sampled_healthy,0.0,46296.0,0,1293.0,4501.0,200.0,900.0,1.0,113.0,2.0,1.0,2.24,10.944,42.0,37.0,train
2023-04-05 04:50:54.500000+00:00,sampled_healthy,0.0,45569.5,0,1609.0,4599.0,15714.0,920.0,3.0,106.0,2.0,3.0,2.016,6.288,42.0,37.0,train
2023-04-05 05:03:07.500000+00:00,sampled_healthy,0.0,44836.5,0,3500.0,3998.0,3500.0,280.0,1.0,28.0,2.0,1.0,0.512,0.752,42.0,37.0,train
2023-04-05 05:15:10+00:00,sampled_healthy,0.0,44114.0,0,4000.0,1065.0,500.0,92571.0,1.0,25.0,1.0,1.0,4.464,0.848,43.0,37.0,train
2023-04-05 05:27:59+00:00,sampled_healthy,0.0,43345.0,0,955.0,2536.0,40000.0,40000.0,1.0,92.0,2.0,1.0,0.928,5.568,42.0,37.0,train
2023-04-05 05:40:36+00:00,sampled_healthy,0.0,42588.0,0,44.0,5003.0,8571.0,75.0,2.0,44.0,3.0,2.0,2.224,27.328,42.0,37.0,train
2023-04-05 05:52:22+00:00,sampled_healthy,0.0,41882.0,0,1607.0,997.0,17452.0,153.0,11.0,26.0,2.0,11.0,2.032,9.472,42.0,37.0,train
2023-04-05 06:04:44+00:00,sampled_healthy,0.0,41140.0,0,4000.0,3999.0,3810.0,280.0,1.0,6.0,4.0,1.0,0.416,0.048,42.0,37.0,train
2023-04-05 06:16:38+00:00,sampled_healthy,0.0,40426.0,0,3000.0,4000.0,300.0,280.0,4.0,11.0,2.0,4.0,3.936,0.336,42.0,37.0,train
2023-04-05 06:29:56+00:00,sampled_healthy,0.0,39628.0,0,652.0,2624.0,17143.0,40000.0,1.0,12.0,1.0,1.0,0.848,0.8,43.0,37.0,train
2023-04-05 06:43:03+00:00,sampled_healthy,0.0,38841.0,0,1187.0,5002.0,200.0,75.0,2.0,48.0,2.0,2.0,2.224,22.672,42.0,37.0,train
2023-04-05 06:54:59+00:00,sampled_healthy,0.0,38125.0,0,1608.0,4076.0,15714.0,250.0,1.0,129.0,2.0,1.0,2.032,0.032,42.0,37.0,train
2023-04-05 07:07:23+00:00,sampled_healthy,0.0,37381.0,0,3505.0,4000.0,351.0,4000.0,1.0,4.0,2.0,1.0,4.32,0.608,42.0,37.0,train
2023-04-05 07:19:12+00:00,sampled_healthy,0.0,36672.0,0,4000.0,1870.0,7143.0,47189.0,1.0,7.0,1.0,1.0,10.096,0.96,43.0,37.0,train
2023-04-05 07:31:44.500000+00:00,sampled_healthy,0.0,35919.5,0,787.0,2616.0,40000.0,2000.0,1.0,102.0,41.0,1.0,0.88,5.264,42.0,37.0,train
2023-04-05 07:43:49+00:00,sampled_healthy,0.0,35195.0,0,1133.0,3001.0,200.0,683.0,1.0,82.0,5.0,1.0,2.656,13.376,42.0,37.0,train
2023-04-05 07:55:55+00:00,sampled_healthy,0.0,34469.0,0,498.0,1.0,500.0,4000.0,1.0,28.0,4.0,1.0,3.376,0.416,42.0,37.0,train
2023-04-05 08:07:45.500000+00:00,sampled_healthy,0.0,33758.5,0,3998.0,3998.0,500.0,4000.0,4.0,13.0,2.0,4.0,14.416,0.144,42.0,37.0,train
2023-04-05 08:19:47.500000+00:00,sampled_healthy,0.0,33036.5,0,3000.0,4000.0,300.0,15000.0,1.0,14.0,2.0,1.0,3.904,0.752,43.0,37.0,train
2023-04-05 08:32:13.500000+00:00,sampled_healthy,0.0,32290.5,0,1600.0,4501.0,20000.0,900.0,3.0,93.0,3.0,3.0,2.224,9.52,42.0,37.0,train
2023-04-05 08:44:09.500000+00:00,sampled_healthy,0.0,31574.5,0,1608.0,4601.0,7143.0,920.0,2.0,88.0,2.0,2.0,2.032,7.952,43.0,37.0,train
2023-04-05 08:56:36.500000+00:00,sampled_healthy,0.0,30827.5,0,2999.0,2854.0,90.0,4000.0,34.0,11.0,2.0,34.0,7.6,0.672,42.0,37.0,train
2023-04-05 09:08:41.500000+00:00,sampled_healthy,0.0,30102.5,0,1077.0,3999.0,500.0,280.0,13.0,11.0,3.0,13.0,0.16,0.528,42.0,37.0,train
2023-04-05 09:22:23.500000+00:00,sampled_healthy,0.0,29280.5,0,210.0,400.0,8855.0,40000.0,1.0,156.0,2.0,1.0,0.016,0.208,43.0,38.0,train
2023-04-05 09:34:27.500000+00:00,sampled_healthy,0.0,28556.5,0,1601.0,3999.0,2857.0,28793.0,1.0,22.0,2.0,1.0,2.624,28.656,42.0,38.0,train
2023-04-05 09:46:18.500000+00:00,sampled_healthy,0.0,27845.5,0,3003.0,4000.0,3281.0,11429.0,1.0,7.0,2.0,1.0,17.248,0.752,42.0,38.0,train
2023-04-05 09:58:00.500000+00:00,sampled_healthy,0.0,27143.5,0,3999.0,4009.0,300.0,1143.0,1.0,18.0,1.0,1.0,15.648,0.048,42.0,38.0,train
2023-04-05 10:09:51.500000+00:00,sampled_healthy,0.0,26432.5,0,103.0,29.0,40000.0,40000.0,1.0,27.0,1.0,1.0,8.608,5.504,42.0,38.0,train
2023-04-05 10:22:09.500000+00:00,sampled_healthy,0.0,25694.5,0,1599.0,3000.0,20000.0,821.0,1.0,82.0,2.0,1.0,2.656,19.92,42.0,38.0,train
2023-04-05 10:34:26.500000+00:00,sampled_healthy,0.0,24957.5,0,3468.0,4000.0,867.0,4000.0,1.0,5.0,4.0,1.0,2.928,0.576,43.0,38.0,train
2023-04-05 10:46:35.500000+00:00,sampled_healthy,0.0,24228.5,0,4000.0,56.0,1000.0,4000.0,1.0,18.0,1.0,1.0,13.792,0.384,42.0,38.0,train
2023-04-05 10:59:45.500000+00:00,sampled_healthy,0.0,23438.5,0,4499.0,3999.0,100.0,280.0,1.0,25.0,2.0,1.0,9.664,0.368,42.0,38.0,train
2023-04-05 11:13:09.500000+00:00,sampled_healthy,0.0,22634.5,0,1003.0,2500.0,22.0,143.0,1.0,47.0,1.0,1.0,0.08,0.512,42.0,38.0,train
